tanggal,Produk,penjualan
2025-08-22,Capuccino / ICE,2
2025-08-22,Espresso / HOT,1
2025-08-22,Espresso / ICE,1
2025-08-22,Kopi Aren / ICE,8
2025-08-22,Salted Caramel Machiato / ICE,1
2025-08-22,Signature Coffee / ICE,1
2025-08-23,Avocado Coffee / ICE,1
2025-08-23,Butterscotch Coffee / ICE,1
2025-08-23,Capuccino / ICE,1
2025-08-23,Espresso / ICE,1
2025-08-23,Kopi Aren / HOT,2
2025-08-23,Kopi Aren / ICE,12
2025-08-23,Kopi Pandan / ICE,5
2025-08-23,Matcha Coffee / ICE,1
2025-08-23,Salted Caramel Machiato / ICE,1
2025-08-24,Americano / ICE,2
2025-08-24,Capuccino / ICE,5
2025-08-24,Kopi Aren / HOT,6
2025-08-24,Kopi Aren / ICE,4
2025-08-24,Signature Coffee / HOT,1
2025-08-25,Americano / ICE,1
2025-08-25,Capuccino / HOT,1
2025-08-25,Hazelnut Coffee / ICE,1
2025-08-25,Kopi Aren / HOT,4
2025-08-25,Kopi Aren / ICE,5
2025-08-25,Kopi Pandan / ICE,1
2025-08-26,Americano / HOT,1
2025-08-26,Americano / ICE,2
2025-08-26,Capuccino / ICE,1
2025-08-26,Kopi Aren / HOT,4
2025-08-26,Kopi Aren / ICE,7
2025-08-26,Salted Caramel Machiato / ICE,1
2025-08-26,Signature Coffee / ICE,1
2025-08-27,Americano / HOT,1
2025-08-27,Americano / ICE,1
2025-08-27,Avocado Coffee / ICE,1
2025-08-27,Butterscotch Coffee / ICE,1
2025-08-27,Capuccino / ICE,2
2025-08-27,Hazelnut Coffee / ICE,3
2025-08-27,Kopi Aren / HOT,1
2025-08-27,Kopi Aren / ICE,1
2025-08-27,Mocha / HOT,1
2025-08-27,Signature Coffee / ICE,1
2025-08-28,Americano / ICE,1
2025-08-28,Hazelnut Coffee / ICE,1
2025-08-28,Kopi Aren / HOT,1
2025-08-28,Kopi Aren / ICE,8
2025-08-28,Rum Coffee / ICE,1
2025-08-28,Signature Coffee / ICE,2
2025-08-29,Americano / ICE,3
2025-08-29,Capuccino / HOT,1
2025-08-29,Espresso / ICE,1
2025-08-29,Hazelnut Coffee / ICE,1
2025-08-29,Kopi Aren / ICE,2
2025-08-29,Matcha Coffee / ICE,1
2025-08-29,Signature Coffee / HOT,2
2025-08-29,Signature Coffee / ICE,1
2025-08-30,Americano / HOT,1
2025-08-30,Americano / ICE,1
2025-08-30,Butterscotch Coffee / ICE,1
2025-08-30,Capuccino / HOT,2
2025-08-30,Capuccino / ICE,4
2025-08-30,Espresso / ICE,1
2025-08-30,Hazelnut Coffee / ICE,1
2025-08-30,Kopi Aren / ICE,3
2025-08-30,Matcha Coffee / HOT,1
2025-08-30,Rum Coffee / HOT,1
2025-08-30,Rum Coffee / ICE,1
2025-08-30,Salted Caramel Machiato / ICE,1
2025-08-31,Americano / ICE,1
2025-08-31,Avocado Coffee / ICE,1
2025-08-31,Butterscotch Coffee / HOT,1
2025-08-31,Capuccino / HOT,2
2025-08-31,Capuccino / ICE,4
2025-08-31,Kopi Aren / HOT,1
2025-08-31,Kopi Aren / ICE,5
2025-08-31,Rum Coffee / ICE,1
2025-08-31,Salted Caramel Machiato / ICE,1
2025-09-01,Americano / ICE,2
2025-09-01,Butterscotch Coffee / ICE,1
2025-09-01,Capuccino / HOT,1
2025-09-01,Kopi Aren / HOT,2
2025-09-01,Kopi Aren / ICE,9
2025-09-01,Rum Coffee / ICE,1
2025-09-02,Americano / ICE,2
2025-09-02,Avocado Coffee / ICE,1
2025-09-02,Butterscotch Coffee / ICE,2
2025-09-02,Capuccino / HOT,1
2025-09-02,Capuccino / ICE,1
2025-09-02,Espresso / ICE,2
2025-09-02,Kopi Aren / HOT,1
2025-09-02,Kopi Aren / ICE,8
2025-09-02,Matcha Coffee / ICE,1
2025-09-02,Salted Caramel Machiato / ICE,1
2025-09-03,Americano / ICE,2
2025-09-03,Avocado Coffee / ICE,1
2025-09-03,Butterscotch Coffee / HOT,3
2025-09-03,Capuccino / HOT,1
2025-09-03,Kopi Aren / ICE,6
2025-09-03,Salted Caramel Machiato / ICE,1
2025-09-03,Signature Coffee / ICE,1
2025-09-04,Americano / ICE,3
2025-09-04,Avocado Coffee / ICE,3
2025-09-04,Hazelnut Coffee / ICE,2
2025-09-04,Kopi Aren / ICE,3
2025-09-04,Mocha / ICE,1
2025-09-04,Signature Coffee / ICE,1
2025-09-05,Americano / HOT,1
2025-09-05,Americano / ICE,2
2025-09-05,Capuccino / HOT,2
2025-09-05,Capuccino / ICE,3
2025-09-05,Hazelnut Coffee / ICE,1
2025-09-05,Kopi Aren / ICE,3
2025-09-05,Kopi Pandan / ICE,1
2025-09-05,Matcha Coffee / ICE,1
2025-09-06,Americano / ICE,6
2025-09-06,Butterscotch Coffee / ICE,1
2025-09-06,Capuccino / HOT,1
2025-09-06,Capuccino / ICE,3
2025-09-06,Espresso / HOT,1
2025-09-06,Hazelnut Coffee / ICE,1
2025-09-06,Kopi Aren / HOT,6
2025-09-06,Kopi Aren / ICE,11
2025-09-06,Matcha Coffee / ICE,1
2025-09-06,Mocha / ICE,1
2025-09-07,#NAME?,1
2025-09-07,Americano / ICE,5
2025-09-07,Butterscotch Coffee / ICE,1
2025-09-07,Capuccino / ICE,1
2025-09-07,Espresso / HOT,1
2025-09-07,Espresso / ICE,1
2025-09-07,Hazelnut Coffee / ICE,1
2025-09-07,Kopi Aren / HOT,2
2025-09-07,Kopi Aren / ICE,4
2025-09-07,Salted Caramel Machiato / ICE,1
2025-09-08,Americano / HOT,1
2025-09-08,Americano / ICE,1
2025-09-08,Butterscotch Coffee / ICE,2
2025-09-08,Capuccino / ICE,3
2025-09-08,Espresso / HOT,1
2025-09-08,Kopi Aren / ICE,1
2025-09-08,Salted Caramel Machiato / ICE,2
2025-09-09,Americano / ICE,2
2025-09-09,Butterscotch Coffee / ICE,1
2025-09-09,Capuccino / ICE,2
2025-09-09,Hazelnut Coffee / ICE,1
2025-09-09,Kopi Aren / ICE,4
2025-09-09,Salted Caramel Machiato / ICE,1
2025-09-10,Americano / ICE,2
2025-09-10,Butterscotch Coffee / ICE,1
2025-09-10,Capuccino / HOT,1
2025-09-10,Capuccino / ICE,3
2025-09-10,Kopi Aren / ICE,3
2025-09-10,Matcha Coffee / ICE,1
2025-09-11,Americano / ICE,1
2025-09-11,Butterscotch Coffee / ICE,1
2025-09-11,Capuccino / HOT,2
2025-09-11,Capuccino / ICE,1
2025-09-11,Hazelnut Coffee / ICE,2
2025-09-11,Kopi Aren / HOT,3
2025-09-11,Kopi Aren / ICE,2
2025-09-11,Kopi Pandan / ICE,1
2025-09-11,Salted Caramel Machiato / ICE,1
2025-09-11,Signature Coffee / ICE,1
2025-09-12,Americano / ICE,1
2025-09-12,Avocado Coffee / ICE,1
2025-09-12,Butterscotch Coffee / ICE,2
2025-09-12,Capuccino / ICE,1
2025-09-12,Kopi Aren / HOT,2
2025-09-12,Kopi Aren / ICE,3
2025-09-12,Matcha Coffee / ICE,2
2025-09-12,Mocha / ICE,1
2025-09-12,Rum Coffee / ICE,1
2025-09-12,Strawberry Coffee / HOT,1
2025-09-13,Americano / ICE,2
2025-09-13,Avocado Coffee / ICE,1
2025-09-13,Butterscotch Coffee / ICE,1
2025-09-13,Capuccino / ICE,2
2025-09-13,Kopi Aren / ICE,4
2025-09-13,Kopi Pandan / ICE,1
2025-09-13,Matcha Coffee / ICE,2
2025-09-13,Rum Coffee / ICE,2
2025-09-13,Signature Coffee / ICE,3
2025-09-14,Americano / ICE,2
2025-09-14,Avocado Coffee / ICE,2
2025-09-14,Capuccino / HOT,1
2025-09-14,Capuccino / ICE,2
2025-09-14,Hazelnut Coffee / ICE,2
2025-09-14,Kopi Aren / HOT,3
2025-09-14,Kopi Aren / ICE,10
2025-09-15,Americano / ICE,1
2025-09-15,Butterscotch Coffee / ICE,1
2025-09-15,Capuccino / ICE,1
2025-09-15,Espresso / HOT,1
2025-09-15,Kopi Aren / ICE,4
2025-09-16,Americano / ICE,1
2025-09-16,Avocado Coffee / ICE,2
2025-09-16,Capuccino / ICE,2
2025-09-16,Espresso / ICE,1
2025-09-16,Kopi Aren / HOT,2
2025-09-16,Kopi Aren / ICE,5
2025-09-17,Americano / HOT,2
2025-09-17,Americano / ICE,1
2025-09-17,Capuccino / HOT,1
2025-09-17,Capuccino / ICE,1
2025-09-17,Kopi Aren / ICE,10
2025-09-18,Americano / HOT,1
2025-09-18,Americano / ICE,3
2025-09-18,Butterscotch Coffee / ICE,2
2025-09-18,Capuccino / HOT,3
2025-09-18,Kopi Aren / ICE,7
2025-09-18,Signature Coffee / ICE,2
2025-09-19,Americano / HOT,1
2025-09-19,Americano / ICE,1
2025-09-19,Capuccino / HOT,1
2025-09-19,Capuccino / ICE,1
2025-09-19,Espresso / HOT,1
2025-09-19,Hazelnut Coffee / ICE,2
2025-09-19,Kopi Aren / ICE,5
2025-09-19,Kopi Pandan / ICE,2
2025-09-19,Salted Caramel Machiato / ICE,3
2025-09-19,Signature Coffee / ICE,1
2025-09-20,Americano / ICE,3
2025-09-20,Butterscotch Coffee / ICE,1
2025-09-20,Capuccino / HOT,1
2025-09-20,Capuccino / ICE,2
2025-09-20,Hazelnut Coffee / ICE,2
2025-09-20,Kopi Aren / HOT,1
2025-09-20,Kopi Aren / ICE,11
2025-09-20,Rum Coffee / ICE,1
2025-09-20,Signature Coffee / ICE,2
2025-09-21,Americano / ICE,3
2025-09-21,Capuccino / ICE,4
2025-09-21,Espresso / HOT,1
2025-09-21,Hazelnut Coffee / ICE,2
2025-09-21,Kopi Aren / HOT,2
2025-09-21,Kopi Aren / ICE,10
2025-09-21,Kopi Pandan / ICE,1
2025-09-21,Matcha Coffee / ICE,1
2025-09-21,Rum Coffee / ICE,1
2025-09-21,Salted Caramel Machiato / HOT,3
2025-09-21,Signature Coffee / ICE,1
2025-09-22,Americano / ICE,3
2025-09-22,Capuccino / ICE,2
2025-09-22,Kopi Aren / ICE,8
2025-09-22,Matcha Coffee / HOT,2
2025-09-22,Mocha / ICE,1
2025-09-22,Signature Coffee / ICE,1
2025-09-23,Capuccino / ICE,2
2025-09-23,Kopi Aren / HOT,2
2025-09-23,Kopi Aren / ICE,2
2025-09-23,Rum Coffee / ICE,1
2025-09-23,Salted Caramel Machiato / ICE,1
2025-09-23,Signature Coffee / ICE,1
2025-09-24,Americano / ICE,2
2025-09-24,Butterscotch Coffee / ICE,2
2025-09-24,Capuccino / ICE,1
2025-09-24,Hazelnut Coffee / ICE,1
2025-09-24,Kopi Aren / ICE,8
2025-09-25,Americano / ICE,1
2025-09-25,Kopi Aren / ICE,4
2025-09-25,Kopi Pandan / ICE,1
2025-09-25,Salted Caramel Machiato / ICE,3
2025-09-25,Signature Coffee / ICE,1
2025-09-26,Americano / ICE,4
2025-09-26,Butterscotch Coffee / ICE,1
2025-09-26,Capuccino / ICE,3
2025-09-26,Kopi Aren / ICE,7
2025-09-26,Kopi Pandan / ICE,1
2025-09-26,Matcha Coffee / ICE,2
2025-09-26,Salted Caramel Machiato / HOT,2
2025-09-26,Salted Caramel Machiato / ICE,2
2025-09-26,Signature Coffee / ICE,1
2025-09-26,Strawberry Coffee / ICE,1
2025-09-27,Americano / ICE,5
2025-09-27,Butterscotch Coffee / ICE,1
2025-09-27,Capuccino / ICE,2
2025-09-27,Kopi Aren / ICE,9
2025-09-27,Salted Caramel Machiato / HOT,2
2025-09-27,Salted Caramel Machiato / ICE,1
2025-09-28,Americano / HOT,1
2025-09-28,Americano / ICE,1
2025-09-28,Capuccino / ICE,1
2025-09-28,Espresso / ICE,1
2025-09-28,Hazelnut Coffee / ICE,1
2025-09-28,Kopi Aren / HOT,1
2025-09-28,Kopi Aren / ICE,7
2025-09-28,Kopi Pandan / ICE,1
2025-09-28,Salted Caramel Machiato / ICE,2
2025-09-29,Americano / HOT,1
2025-09-29,Capuccino / ICE,1
2025-09-29,Kopi Aren / HOT,1
2025-09-29,Kopi Aren / ICE,9
2025-09-29,Signature Coffee / ICE,1
2025-09-30,Capuccino / ICE,1
2025-09-30,Kopi Aren / HOT,1
2025-09-30,Kopi Aren / ICE,4
2025-09-30,Salted Caramel Machiato / ICE,1
2025-10-01,Americano / HOT,1
2025-10-01,Americano / ICE,1
2025-10-01,Capuccino / HOT,1
2025-10-01,Capuccino / ICE,1
2025-10-01,Espresso / HOT,1
2025-10-01,Hazelnut Coffee / ICE,1
2025-10-01,Kopi Aren / ICE,4
2025-10-01,Signature Coffee / ICE,3
2025-10-02,Americano / ICE,2
2025-10-02,Capuccino / ICE,5
2025-10-02,Hazelnut Coffee / ICE,2
2025-10-02,Kopi Aren / ICE,8
2025-10-02,Signature Coffee / ICE,2
2025-10-03,Americano / HOT,1
2025-10-03,Butterscotch Coffee / ICE,2
2025-10-03,Kopi Aren / ICE,10
2025-10-03,Salted Caramel Machiato / ICE,1
2025-10-03,Signature Coffee / ICE,1
2025-10-04,Americano / ICE,4
2025-10-04,Capuccino / ICE,6
2025-10-04,Espresso / HOT,2
2025-10-04,Hazelnut Coffee / ICE,1
2025-10-04,Kopi Aren / ICE,7
2025-10-05,Americano / ICE,2
2025-10-05,Capuccino / ICE,4
2025-10-05,Hazelnut Coffee / ICE,4
2025-10-05,Kopi Aren / HOT,3
2025-10-05,Kopi Aren / ICE,2
2025-10-05,Salted Caramel Machiato / ICE,1
2025-10-05,Signature Coffee / ICE,1
2025-10-06,Americano / HOT,1
2025-10-06,Avocado Coffee / ICE,1
2025-10-06,Butterscotch Coffee / ICE,1
2025-10-06,Capuccino / ICE,1
2025-10-06,Kopi Aren / HOT,1
2025-10-06,Kopi Aren / ICE,4
2025-10-06,Signature Coffee / HOT,1
2025-10-06,Signature Coffee / ICE,1
2025-10-07,Americano / ICE,1
2025-10-07,Butterscotch Coffee / ICE,1
2025-10-07,Capuccino / ICE,1
2025-10-07,Kopi Aren / ICE,4
2025-10-07,Signature Coffee / ICE,1
2025-10-08,Capuccino / ICE,2
2025-10-08,Hazelnut Coffee / ICE,2
2025-10-08,Kopi Aren / ICE,3
2025-10-08,Salted Caramel Machiato / ICE,3
2025-10-08,Signature Coffee / ICE,1
2025-10-09,Americano / ICE,1
2025-10-09,Hazelnut Coffee / ICE,1
2025-10-09,Kopi Aren / HOT,6
2025-10-09,Kopi Aren / ICE,2
2025-10-09,Kopi Pandan / ICE,1
2025-10-09,Salted Caramel Machiato / ICE,1
2025-10-10,Americano / HOT,1
2025-10-10,Americano / ICE,3
2025-10-10,Avocado Coffee / ICE,2
2025-10-10,Capuccino / ICE,3
2025-10-10,Espresso / ICE,1
2025-10-10,Hazelnut Coffee / ICE,1
2025-10-10,Kopi Aren / ICE,7
2025-10-10,Longblack / ICE,2
2025-10-10,Salted Caramel Machiato / ICE,3
2025-10-11,Butterscotch Coffee / ICE,1
2025-10-11,Hazelnut Coffee / ICE,1
2025-10-11,Kopi Aren / ICE,6
2025-10-11,Strawberry Coffee / ICE,1
2025-10-12,Americano / HOT,1
2025-10-12,Americano / ICE,5
2025-10-12,Capuccino / ICE,2
2025-10-12,Hazelnut Coffee / ICE,1
2025-10-12,Kopi Aren / ICE,9
2025-10-12,Kopi Pandan / HOT,2
2025-10-12,Matcha Coffee / HOT,2
2025-10-12,Rum Coffee / ICE,1
2025-10-12,Salted Caramel Machiato / ICE,1
2025-10-12,Signature Coffee / ICE,2
2025-10-13,Butterscotch Coffee / ICE,1
2025-10-13,Hazelnut Coffee / ICE,1
2025-10-13,Kopi Aren / ICE,4
2025-10-13,Matcha Coffee / ICE,1
2025-10-13,Signature Coffee / ICE,1
2025-10-14,Americano / ICE,2
2025-10-14,Hazelnut Coffee / ICE,1
2025-10-14,Kopi Aren / HOT,2
2025-10-14,Kopi Aren / ICE,3
2025-10-15,Americano / ICE,3
2025-10-15,Capuccino / ICE,1
2025-10-15,Kopi Aren / HOT,3
2025-10-15,Kopi Aren / ICE,2
2025-10-15,Matcha Coffee / ICE,1
2025-10-16,Americano / ICE,2
2025-10-16,Avocado Coffee / ICE,3
2025-10-16,Capuccino / ICE,4
2025-10-16,Espresso / HOT,1
2025-10-16,Kopi Aren / ICE,4
2025-10-17,Americano / ICE,1
2025-10-17,Butterscotch Coffee / ICE,1
2025-10-17,Capuccino / ICE,1
2025-10-17,Hazelnut Coffee / ICE,2
2025-10-17,Kopi Aren / HOT,1
2025-10-17,Kopi Aren / ICE,3
2025-10-17,Longblack / ICE,1
2025-10-17,Matcha Coffee / ICE,1
2025-10-17,Salted Caramel Machiato / ICE,2
2025-10-18,Avocado Coffee / ICE,1
2025-10-18,Butterscotch Coffee / ICE,1
2025-10-18,Hazelnut Coffee / HOT,2
2025-10-18,Hazelnut Coffee / ICE,1
2025-10-18,Kopi Aren / ICE,7
2025-10-18,Rum Coffee / HOT,1
2025-10-18,Salted Caramel Machiato / ICE,1
2025-10-19,Americano / ICE,1
2025-10-19,Hazelnut Coffee / ICE,2
2025-10-19,Kopi Aren / HOT,3
2025-10-19,Kopi Aren / ICE,5
2025-10-19,Salted Caramel Machiato / HOT,2
2025-10-19,Salted Caramel Machiato / ICE,1
2025-10-20,Americano / ICE,2
2025-10-20,Butterscotch Coffee / ICE,1
2025-10-20,Capuccino / ICE,2
2025-10-20,Kopi Aren / ICE,2
2025-10-20,Kopi Pandan / ICE,1
2025-10-20,Salted Caramel Machiato / ICE,2
2025-10-21,Americano / ICE,5
2025-10-21,Capuccino / ICE,2
2025-10-21,Hazelnut Coffee / ICE,2
2025-10-21,Kopi Aren / ICE,1
2025-10-21,Longblack / HOT,1
2025-10-22,Americano / ICE,1
2025-10-22,Butterscotch Coffee / ICE,1
2025-10-22,Capuccino / HOT,1
2025-10-22,Capuccino / ICE,3
2025-10-22,Kopi Aren / ICE,1
2025-10-23,Americano / ICE,1
2025-10-23,Hazelnut Coffee / ICE,5
2025-10-23,Kopi Aren / ICE,3
2025-10-23,Kopi Pandan / ICE,1
2025-10-23,Rum Coffee / ICE,2
2025-10-23,Salted Caramel Machiato / ICE,2
2025-10-23,Signature Coffee / ICE,1
2025-10-24,Americano / ICE,1
2025-10-24,Avocado Coffee / ICE,1
2025-10-24,Capuccino / ICE,5
2025-10-24,Kopi Aren / ICE,7
2025-10-24,Mocha / ICE,1
2025-10-24,Salted Caramel Machiato / ICE,3
2025-10-25,Americano / ICE,2
2025-10-25,Butterscotch Coffee / ICE,1
2025-10-25,Capuccino / HOT,1
2025-10-25,Hazelnut Coffee / ICE,4
2025-10-25,Kopi Aren / ICE,3
2025-10-25,Kopi Pandan / ICE,1
2025-10-25,Kopi aren + kentang,3
2025-10-26,Americano / ICE,2
2025-10-26,Capuccino / HOT,1
2025-10-26,Capuccino / ICE,3
2025-10-26,Hazelnut Coffee / HOT,1
2025-10-26,Hazelnut Coffee / ICE,2
2025-10-26,Kopi Aren / ICE,6
2025-10-26,Kopi aren + kentang,3
2025-10-26,Salted Caramel Machiato / ICE,3
2025-10-27,Americano / ICE,1
2025-10-27,Capuccino / ICE,2
2025-10-27,Kopi Aren / ICE,7
2025-10-27,Kopi aren + kentang,2
2025-10-28,Americano / ICE,2
2025-10-28,Capuccino / ICE,2
2025-10-28,Hazelnut Coffee / ICE,2
2025-10-28,Kopi Aren / ICE,5
2025-10-28,Mocha / ICE,1
2025-10-29,Americano / HOT,1
2025-10-29,Americano / ICE,1
2025-10-29,Avocado Coffee / ICE,1
2025-10-29,Butterscotch Coffee / ICE,2
2025-10-29,Hazelnut Coffee / ICE,2
2025-10-29,Kopi Aren / ICE,4
2025-10-29,Kopi Pandan / ICE,1
2025-10-30,Americano / ICE,2
2025-10-30,Capuccino / HOT,1
2025-10-30,Capuccino / ICE,2
2025-10-30,Hazelnut Coffee / ICE,2
2025-10-30,Kopi Aren / ICE,4
2025-10-30,Kopi Pandan / ICE,1
2025-10-30,Mocha / ICE,1
2025-10-31,Butterscotch Coffee / ICE,1
2025-10-31,Capuccino / ICE,2
2025-10-31,Espresso / ICE,1
2025-10-31,Hazelnut Coffee / ICE,2
2025-10-31,Kopi Aren / ICE,4
2025-10-31,Kopi Pandan / ICE,1
2025-10-31,Kopi aren + kentang,1
2025-10-31,Longblack / ICE,1
2025-10-31,Salted Caramel Machiato / ICE,1
2025-11-01,Americano / HOT,1
2025-11-01,Americano / ICE,7
2025-11-01,Capuccino / ICE,1
2025-11-01,Espresso / ICE,1
2025-11-01,Hazelnut Coffee / ICE,4
2025-11-01,Kopi Aren / ICE,6
2025-11-01,Mocha / ICE,1
2025-11-01,Rum Coffee / ICE,1
2025-11-01,Salted Caramel Machiato / ICE,1
2025-11-02,Americano / ICE,3
2025-11-02,Butterscotch Coffee / ICE,1
2025-11-02,Capuccino / ICE,1
2025-11-02,Hazelnut Coffee / HOT,2
2025-11-02,Hazelnut Coffee / ICE,2
2025-11-02,Kopi Aren / HOT,3
2025-11-02,Kopi Aren / ICE,10
2025-11-02,Mocha / ICE,1
2025-11-02,Signature Coffee / ICE,3
2025-11-03,Avocado Coffee / ICE,2
2025-11-03,Butterscotch Coffee / ICE,5
2025-11-03,Capuccino / ICE,2
2025-11-03,Kopi Aren / ICE,3
2025-11-03,Matcha Coffee / ICE,1
2025-11-03,Mocha / ICE,1
2025-11-03,Rum Coffee / ICE,1
2025-11-04,Avocado Coffee / ICE,2
2025-11-04,Butterscotch Coffee / ICE,3
2025-11-04,Espresso / HOT,1
2025-11-04,Hazelnut Coffee / ICE,1
2025-11-04,Kopi Aren / ICE,1
2025-11-04,Kopi Pandan / ICE,1
2025-11-04,Signature Coffee / ICE,1
2025-11-05,Americano / ICE,1
2025-11-05,Capuccino / ICE,1
2025-11-05,Hazelnut Coffee / ICE,2
2025-11-05,Kopi Aren / ICE,2
2025-11-05,Salted Caramel Machiato / ICE,2
2025-11-06,Hazelnut Coffee / ICE,1
2025-11-06,Kopi Aren / ICE,3
2025-11-06,Signature Coffee / ICE,1
2025-11-07,Americano / ICE,1
2025-11-07,Avocado Coffee / ICE,1
2025-11-07,Butterscotch Coffee / ICE,1
2025-11-07,Capuccino / ICE,2
2025-11-07,Espresso / ICE,1
2025-11-07,Hazelnut Coffee / HOT,2
2025-11-07,Kopi Aren / ICE,2
2025-11-07,Salted Caramel Machiato / ICE,1
2025-11-08,Americano / HOT,1
2025-11-08,Americano / ICE,5
2025-11-08,Hazelnut Coffee / ICE,2
2025-11-08,Kopi Aren / ICE,4
2025-11-08,Signature Coffee / ICE,1
2025-11-09,Americano / ICE,1
2025-11-09,Avocado Coffee / ICE,1
2025-11-09,Butterscotch Coffee / ICE,1
2025-11-09,Capuccino / ICE,2
2025-11-09,Hazelnut Coffee / ICE,1
2025-11-09,Kopi Aren / ICE,7
2025-11-09,Signature Coffee / ICE,1
2025-11-10,Capuccino / ICE,1
2025-11-10,Hazelnut Coffee / ICE,3
2025-11-10,Kopi Aren / ICE,5
2025-11-10,Longblack / ICE,1
2025-11-10,Salted Caramel Machiato / ICE,2
2025-11-11,Hazelnut Coffee / ICE,4
2025-11-11,Kopi Pandan / HOT,1
2025-11-11,Mocha / ICE,1
2025-11-11,Salted Caramel Machiato / ICE,3
2025-11-12,Americano / HOT,1
2025-11-12,Americano / ICE,1
2025-11-12,Avocado Coffee / ICE,1
2025-11-12,Hazelnut Coffee / ICE,2
2025-11-12,Kopi Aren / ICE,5
2025-11-12,Strawberry Coffee / ICE,1
2025-11-13,Americano / HOT,1
2025-11-13,Americano / ICE,2
2025-11-13,Capuccino / ICE,1
2025-11-13,Hazelnut Coffee / HOT,1
2025-11-13,Kopi Aren / ICE,4
2025-11-13,Salted Caramel Machiato / ICE,1
2025-11-14,Americano / ICE,3
2025-11-14,Avocado Coffee / ICE,1
2025-11-14,Butterscotch Coffee / ICE,1
2025-11-14,Kopi Aren / HOT,2
2025-11-14,Kopi Aren / ICE,10
2025-11-14,Salted Caramel Machiato / HOT,3
2025-11-14,Salted Caramel Machiato / ICE,1
2025-11-15,Americano / ICE,2
2025-11-15,Avocado Coffee / ICE,1
2025-11-15,Butterscotch Coffee / ICE,2
2025-11-15,Hazelnut Coffee / ICE,1
2025-11-15,Kopi Aren / HOT,1
2025-11-15,Kopi Aren / ICE,9
2025-11-15,Mocha / ICE,1
2025-11-15,Rum Coffee / HOT,3
2025-11-15,Rum Coffee / ICE,1
2025-11-15,Salted Caramel Machiato / ICE,1
2025-11-16,Americano / ICE,6
2025-11-16,Avocado Coffee / ICE,1
2025-11-16,Butterscotch Coffee / ICE,2
2025-11-16,Hazelnut Coffee / ICE,3
2025-11-16,Kopi Aren / HOT,2
2025-11-16,Kopi Aren / ICE,4
2025-11-16,Salted Caramel Machiato / ICE,2
2025-11-17,Avocado Coffee / ICE,1
2025-11-17,Butterscotch Coffee / ICE,1
2025-11-17,Capuccino / ICE,1
2025-11-17,Espresso / ICE,2
2025-11-17,Hazelnut Coffee / ICE,1
2025-11-17,Kopi Aren / ICE,2
2025-11-17,Rum Coffee / ICE,1
2025-11-17,Salted Caramel Machiato / ICE,2
2025-11-18,Butterscotch Coffee / ICE,1
2025-11-18,Capuccino / ICE,2
2025-11-18,Hazelnut Coffee / ICE,3
2025-11-18,Kopi Aren / ICE,4
2025-11-18,Longblack / ICE,1
2025-11-18,Matcha Coffee / ICE,1
2025-11-19,Americano / ICE,1
2025-11-19,Hazelnut Coffee / ICE,1
2025-11-19,Kopi Aren / ICE,3
2025-11-19,Salted Caramel Machiato / ICE,2
2025-11-20,Butterscotch Coffee / ICE,1
2025-11-20,Capuccino / ICE,3
2025-11-20,Hazelnut Coffee / ICE,3
2025-11-20,Kopi Aren / HOT,5
2025-11-20,Kopi Aren / ICE,5
2025-11-20,Rum Coffee / ICE,1
2025-11-20,Salted Caramel Machiato / ICE,1
2025-11-21,Americano / ICE,3
2025-11-21,Avocado Coffee / ICE,1
2025-11-21,Butterscotch Coffee / ICE,2
2025-11-21,Capuccino / ICE,2
2025-11-21,Espresso / HOT,1
2025-11-21,Hazelnut Coffee / ICE,5
2025-11-21,Kopi Aren / ICE,8
2025-11-21,Kopi Pandan / ICE,1
2025-11-21,Salted Caramel Machiato / ICE,3
2025-11-22,Americano / ICE,3
2025-11-22,Avocado Coffee / ICE,1
2025-11-22,Butterscotch Coffee / ICE,2
2025-11-22,Capuccino / HOT,1
2025-11-22,Capuccino / ICE,2
2025-11-22,Hazelnut Coffee / HOT,1
2025-11-22,Hazelnut Coffee / ICE,3
2025-11-22,Kopi Aren / ICE,8
2025-11-22,Kopi Pandan / ICE,2
2025-11-22,Longblack / ICE,2
2025-11-23,Americano / ICE,1
2025-11-23,Butterscotch Coffee / ICE,1
2025-11-23,Capuccino / ICE,1
2025-11-23,Espresso / ICE,2
2025-11-23,Hazelnut Coffee / ICE,3
2025-11-23,Kopi Aren / HOT,1
2025-11-23,Kopi Aren / ICE,2
2025-11-24,Americano / ICE,2
2025-11-24,Capuccino / ICE,5
2025-11-24,Kopi Aren / ICE,9
2025-11-24,Matcha Coffee / HOT,2
2025-11-24,Rum Coffee / ICE,1
2025-11-24,Salted Caramel Machiato / ICE,1
2025-11-25,Americano / ICE,13
2025-11-25,Hazelnut Coffee / ICE,2
2025-11-25,Kopi Aren / ICE,2
2025-11-25,Kopi Pandan / ICE,1
2025-11-25,Mocha / ICE,1
2025-11-25,Salted Caramel Machiato / ICE,1
2025-11-26,Americano / ICE,1
2025-11-26,Capuccino / ICE,2
2025-11-26,Hazelnut Coffee / ICE,1
2025-11-26,Kopi Aren / ICE,1
2025-11-26,Salted Caramel Machiato / ICE,1
2025-11-27,Avocado Coffee / ICE,1
2025-11-27,Butterscotch Coffee / HOT,1
2025-11-27,Butterscotch Coffee / ICE,1
2025-11-27,Hazelnut Coffee / ICE,1
