tanggal,Produk,penjualan
2025-12-15,Butterscotch Coffee,1
2025-12-15,Capuccino,3
2025-12-15,Hazelnut Coffee,2
2025-12-15,Kopi Aren,6
2025-12-16,Americano,2
2025-12-16,Avocado Coffee,1
2025-12-16,Butterscotch Coffee,3
2025-12-16,Espresso,1
2025-12-16,Hazelnut Coffee,3
2025-12-16,Kopi Aren,13
2025-12-16,Kopi Pandan,1
2025-12-16,Rum Coffee,1
2025-12-16,Signature Coffee,1
2025-12-17,Americano,2
2025-12-17,Avocado Coffee,2
2025-12-17,Butterscotch Coffee,2
2025-12-17,Capuccino,3
2025-12-17,Kopi Aren,8
2025-12-18,Americano,2
2025-12-18,Avocado Coffee,1
2025-12-18,Butterscotch Coffee,3
2025-12-18,Capuccino,3
2025-12-18,Hazelnut Coffee,2
2025-12-18,Kopi Aren,6
2025-12-18,Rum Coffee,1
2025-12-19,Americano,6
2025-12-19,Butterscotch Coffee,1
2025-12-19,Hazelnut Coffee,1
2025-12-19,Kopi Aren,8
2025-12-20,Americano,1
2025-12-20,Avocado Coffee,2
2025-12-20,Butterscotch Coffee,3
2025-12-20,Capuccino,1
2025-12-20,Espresso,1
2025-12-20,Hazelnut Coffee,2
2025-12-20,Kopi Aren,11
2025-12-20,Rum Coffee,1
2025-12-21,Americano,4
2025-12-21,Butterscotch Coffee,1
2025-12-21,Capuccino,4
2025-12-21,Hazelnut Coffee,2
2025-12-21,Kopi Aren,13
2025-12-21,Matcha Coffee,1
2025-12-21,Rum Coffee,1
2025-12-21,Signature Coffee,2
2025-12-22,Americano,3
2025-12-22,Avocado Coffee,1
2025-12-22,Butterscotch Coffee,2
2025-12-22,Capuccino,2
2025-12-22,Hazelnut Coffee,1
2025-12-22,Kopi Aren,3
2025-12-22,Matcha Coffee,1
2025-12-22,Strawberry Coffee,1
2025-12-23,Americano,4
2025-12-23,Butterscotch Coffee,1
2025-12-23,Capuccino,2
2025-12-23,Hazelnut Coffee,2
2025-12-23,Kopi Aren,8
2025-12-23,Matcha Coffee,1
2025-12-24,Americano,5
2025-12-24,Avocado Coffee,1
2025-12-24,Butterscotch Coffee,3
2025-12-24,Capuccino,2
2025-12-24,Hazelnut Coffee,3
2025-12-24,Kopi Aren,6
2025-12-24,Matcha Coffee,1
2025-12-24,Rum Coffee,1
2025-12-25,Americano,3
2025-12-25,Butterscotch Coffee,1
2025-12-25,Capuccino,3
2025-12-25,Hazelnut Coffee,3
2025-12-25,Kopi Aren,5
2025-12-25,Kopi Pandan,1
2025-12-25,Rum Coffee,1
2025-12-26,Americano,2
2025-12-26,Capuccino,2
2025-12-26,Hazelnut Coffee,1
2025-12-26,Kopi Aren,9
2025-12-26,Kopi Pandan,1
2025-12-27,Americano,7
2025-12-27,Butterscotch Coffee,1
2025-12-27,Capuccino,2
2025-12-27,Espresso,1
2025-12-27,Hazelnut Coffee,1
2025-12-27,Kopi Aren,19
2025-12-27,Rum Coffee,4
2025-12-27,Signature Coffee,1
2025-12-28,Americano,3
2025-12-28,Avocado Coffee,2
2025-12-28,Hazelnut Coffee,1
2025-12-28,Kopi Aren,7
2025-12-28,Rum Coffee,1
2025-12-29,Americano,5
2025-12-29,Avocado Coffee,1
2025-12-29,Butterscotch Coffee,4
2025-12-29,Capuccino,3
2025-12-29,Hazelnut Coffee,1
2025-12-29,Kopi Aren,10
2025-12-30,Americano,5
2025-12-30,Butterscotch Coffee,2
2025-12-30,Capuccino,3
2025-12-30,Kopi Aren,5
2025-12-31,Americano,3
2025-12-31,Butterscotch Coffee,4
2025-12-31,Capuccino,6
2025-12-31,Kopi Aren,6
2025-12-31,Rum Coffee,1
2026-01-01,Americano,10
2026-01-01,Butterscotch Coffee,1
2026-01-01,Capuccino,2
2026-01-01,Hazelnut Coffee,4
2026-01-01,Kopi Aren,11
2026-01-01,Rum Coffee,3
2026-01-01,Signature Coffee,1
2026-01-02,Americano,7
2026-01-02,Butterscotch Coffee,2
2026-01-02,Capuccino,3
2026-01-02,Hazelnut Coffee,1
2026-01-02,Kopi Aren,7
2026-01-03,Americano,6
2026-01-03,Avocado Coffee,1
2026-01-03,Butterscotch Coffee,4
2026-01-03,Capuccino,2
2026-01-03,Hazelnut Coffee,2
2026-01-03,Kopi Aren,13
2026-01-03,Matcha Coffee,1
2026-01-03,Rum Coffee,1
2026-01-03,Signature Coffee,2
2026-01-03,Strawberry Coffee,1
2026-01-04,Americano,7
2026-01-04,Avocado Coffee,1
2026-01-04,Butterscotch Coffee,2
2026-01-04,Capuccino,4
2026-01-04,Espresso,1
2026-01-04,Hazelnut Coffee,2
2026-01-04,Kopi Aren,8
2026-01-04,Rum Coffee,1
2026-01-05,Americano,2
2026-01-05,Butterscotch Coffee,3
2026-01-05,Capuccino,1
2026-01-05,Espresso,1
2026-01-05,Hazelnut Coffee,2
2026-01-05,Kopi Aren,6
2026-01-05,Matcha Coffee,3
2026-01-05,Rum Coffee,1
2026-01-05,Signature Coffee,2
2026-01-06,Americano,3
2026-01-06,Avocado Coffee,1
2026-01-06,Butterscotch Coffee,1
2026-01-06,Capuccino,3
2026-01-06,Espresso,1
2026-01-06,Kopi Aren,7
2026-01-06,Rum Coffee,1
2026-01-06,Signature Coffee,1
2026-01-07,Americano,5
2026-01-07,Avocado Coffee,1
2026-01-07,Capuccino,4
2026-01-07,Espresso,1
2026-01-07,Hazelnut Coffee,2
2026-01-07,Kopi Aren,8
2026-01-08,Americano,2
2026-01-08,Butterscotch Coffee,2
2026-01-08,Capuccino,4
2026-01-08,Hazelnut Coffee,1
2026-01-08,Kopi Aren,15
2026-01-08,Matcha Coffee,1
2026-01-08,Strawberry Coffee,1
2026-01-09,Americano,3
2026-01-09,Capuccino,3
2026-01-09,Hazelnut Coffee,2
2026-01-09,Kopi Aren,8
2026-01-09,Kopi Pandan,2
2026-01-10,Americano,7
2026-01-10,Butterscotch Coffee,3
2026-01-10,Capuccino,1
2026-01-10,Hazelnut Coffee,4
2026-01-10,Kopi Aren,8
2026-01-10,Matcha Coffee,1
2026-01-10,Rum Coffee,1
2026-01-11,Americano,7
2026-01-11,Avocado Coffee,1
2026-01-11,Butterscotch Coffee,3
2026-01-11,Capuccino,3
2026-01-11,Hazelnut Coffee,1
2026-01-11,Kopi Aren,9
2026-01-11,Kopi Pandan,1
2026-01-12,Americano,8
2026-01-12,Butterscotch Coffee,1
2026-01-12,Capuccino,3
2026-01-12,Hazelnut Coffee,1
2026-01-12,Kopi Aren,12
2026-01-12,Signature Coffee,1
2026-01-13,Butterscotch Coffee,2
2026-01-13,Capuccino,4
2026-01-13,Hazelnut Coffee,1
2026-01-13,Kopi Aren,8
2026-01-13,Signature Coffee,1
2026-01-13,Strawberry Coffee,1
2026-01-14,Americano,8
2026-01-14,Avocado Coffee,1
2026-01-14,Butterscotch Coffee,2
2026-01-14,Capuccino,4
2026-01-14,Hazelnut Coffee,4
2026-01-14,Kopi Aren,4
2026-01-14,Matcha Coffee,1
2026-01-15,Avocado Coffee,1
2026-01-15,Butterscotch Coffee,2
2026-01-15,Capuccino,2
2026-01-15,Hazelnut Coffee,1
2026-01-15,Kopi Aren,4
2026-01-15,Kopi Pandan,2
2026-01-15,Rum Coffee,1
2026-01-16,Americano,4
2026-01-16,Capuccino,5
2026-01-16,Kopi Aren,13
2026-01-16,Matcha Coffee,2
2026-01-16,Rum Coffee,1
2026-01-17,Americano,4
2026-01-17,Butterscotch Coffee,2
2026-01-17,Capuccino,3
2026-01-17,Hazelnut Coffee,4
2026-01-17,Kopi Aren,10
2026-01-17,Matcha Coffee,2
2026-01-17,Rum Coffee,1
2026-01-18,Americano,3
2026-01-18,Butterscotch Coffee,2
2026-01-18,Capuccino,3
2026-01-18,Espresso,1
2026-01-18,Hazelnut Coffee,3
2026-01-18,Kopi Aren,12
2026-01-18,Rum Coffee,1
2026-01-18,Signature Coffee,1
2026-01-19,Americano,6
2026-01-19,Capuccino,4
2026-01-19,Kopi Aren,6
2026-01-19,Kopi Pandan,1
2026-01-19,Signature Coffee,1
2026-01-19,Strawberry Coffee,1
2026-01-20,Americano,5
2026-01-20,Capuccino,1
2026-01-20,Hazelnut Coffee,1
2026-01-20,Kopi Aren,2
2026-01-20,Signature Coffee,1
2026-01-21,Americano,7
2026-01-21,Butterscotch Coffee,1
2026-01-21,Capuccino,9
2026-01-21,Espresso,1
2026-01-21,Hazelnut Coffee,1
2026-01-21,Kopi Aren,2
2026-01-21,Rum Coffee,1
2026-01-22,Americano,2
2026-01-22,Butterscotch Coffee,1
2026-01-22,Capuccino,3
2026-01-22,Kopi Aren,6
2026-01-22,Strawberry Coffee,1
2026-01-23,Americano,9
2026-01-23,Butterscotch Coffee,3
2026-01-23,Capuccino,6
2026-01-23,Hazelnut Coffee,4
2026-01-23,Kopi Aren,10
2026-01-24,Americano,6
2026-01-24,Butterscotch Coffee,2
2026-01-24,Capuccino,3
2026-01-24,Hazelnut Coffee,1
2026-01-24,Kopi Aren,10
2026-01-24,Rum Coffee,1
2026-01-24,Signature Coffee,1
2026-01-25,Americano,4
2026-01-25,Capuccino,5
2026-01-25,Hazelnut Coffee,6
2026-01-25,Kopi Aren,16
2026-01-25,Matcha Coffee,5
2026-01-25,Signature Coffee,2
2026-01-26,Americano,8
2026-01-26,Avocado Coffee,1
2026-01-26,Butterscotch Coffee,1
2026-01-26,Capuccino,3
2026-01-26,Hazelnut Coffee,3
2026-01-26,Kopi Aren,2
2026-01-27,Americano,7
2026-01-27,Avocado Coffee,1
2026-01-27,Butterscotch Coffee,7
2026-01-27,Capuccino,3
2026-01-27,Hazelnut Coffee,2
2026-01-27,Kopi Aren,1
2026-01-27,Kopi Pandan,2
2026-01-27,Rum Coffee,1
2026-01-27,Signature Coffee,2
2026-01-28,Americano,3
2026-01-28,Capuccino,2
2026-01-28,Kopi Aren,5
2026-01-28,Kopi Pandan,1
2026-01-28,Rum Coffee,2
2026-01-28,Signature Coffee,2
2026-01-29,Americano,5
2026-01-29,Avocado Coffee,2
2026-01-29,Butterscotch Coffee,1
2026-01-29,Capuccino,4
2026-01-29,Kopi Aren,11
2026-01-30,Americano,3
2026-01-30,Butterscotch Coffee,2
2026-01-30,Capuccino,7
2026-01-30,Hazelnut Coffee,1
2026-01-30,Kopi Aren,9
2026-01-30,Matcha Coffee,1
2026-01-31,Americano,10
2026-01-31,Avocado Coffee,1
2026-01-31,Butterscotch Coffee,1
2026-01-31,Capuccino,3
2026-01-31,Kopi Aren,12
2026-01-31,Rum Coffee,1
2026-02-01,Americano,9
2026-02-01,Butterscotch Coffee,1
2026-02-01,Capuccino,3
2026-02-01,Hazelnut Coffee,1
2026-02-01,Kopi Aren,11
2026-02-01,Signature Coffee,1
2026-02-02,Americano,5
2026-02-02,Butterscotch Coffee,1
2026-02-02,Capuccino,4
2026-02-02,Kopi Aren,8
2026-02-02,Kopi Pandan,1
2026-02-02,Rum Coffee,1
2026-02-02,Signature Coffee,1
2026-02-03,Americano,7
2026-02-03,Avocado Coffee,1
2026-02-03,Capuccino,3
2026-02-03,Hazelnut Coffee,1
2026-02-03,Kopi Aren,6
2026-02-03,Kopi Pandan,1
2026-02-03,Matcha Coffee,1
2026-02-03,Signature Coffee,1
2026-02-04,Americano,4
2026-02-04,Avocado Coffee,1
2026-02-04,Butterscotch Coffee,1
2026-02-04,Capuccino,5
2026-02-04,Kopi Aren,7
2026-02-05,Americano,3
2026-02-05,Avocado Coffee,1
2026-02-05,Butterscotch Coffee,1
2026-02-05,Capuccino,1
2026-02-05,Hazelnut Coffee,2
2026-02-05,Kopi Aren,5
2026-02-05,Rum Coffee,1
2026-02-06,Americano,1
2026-02-06,Butterscotch Coffee,2
2026-02-06,Capuccino,6
2026-02-06,Hazelnut Coffee,3
2026-02-06,Kopi Aren,5
2026-02-06,Signature Coffee,1
2026-02-07,Americano,5
2026-02-07,Avocado Coffee,2
2026-02-07,Butterscotch Coffee,1
2026-02-07,Capuccino,4
2026-02-07,Hazelnut Coffee,2
2026-02-07,Kopi Aren,11
2026-02-07,Matcha Coffee,1
2026-02-08,Americano,6
2026-02-08,Butterscotch Coffee,3
2026-02-08,Capuccino,4
2026-02-08,Hazelnut Coffee,4
2026-02-08,Kopi Aren,11
2026-02-08,Matcha Coffee,1
2026-02-08,Signature Coffee,1
2026-02-09,Americano,5
2026-02-09,Butterscotch Coffee,3
2026-02-09,Capuccino,5
2026-02-09,Kopi Aren,10
2026-02-09,Matcha Coffee,1
2026-02-09,Rum Coffee,3
2026-02-10,Americano,3
2026-02-10,Butterscotch Coffee,2
2026-02-10,Hazelnut Coffee,1
2026-02-10,Kopi Aren,4
2026-02-10,Kopi Pandan,1
2026-02-10,Rum Coffee,1
2026-02-10,Signature Coffee,1
2026-02-11,Americano,6
2026-02-11,Capuccino,6
2026-02-11,Hazelnut Coffee,2
2026-02-11,Kopi Aren,8
2026-02-11,Matcha Coffee,1
2026-02-11,Signature Coffee,1
2026-02-12,Americano,4
2026-02-12,Butterscotch Coffee,1
2026-02-12,Capuccino,1
2026-02-12,Kopi Aren,4
2026-02-13,Americano,2
2026-02-13,Avocado Coffee,1
2026-02-13,Butterscotch Coffee,1
2026-02-13,Espresso,1
2026-02-13,Hazelnut Coffee,1
2026-02-13,Kopi Aren,8
2026-02-13,Matcha Coffee,1
2026-02-13,Rum Coffee,1
2026-02-14,Americano,2
2026-02-14,Butterscotch Coffee,2
2026-02-14,Capuccino,2
2026-02-14,Hazelnut Coffee,1
2026-02-14,Kopi Aren,13
2026-02-14,Matcha Coffee,2
2026-02-14,Signature Coffee,1
2026-02-15,Americano,12
2026-02-15,Avocado Coffee,1
2026-02-15,Butterscotch Coffee,3
2026-02-15,Hazelnut Coffee,3
2026-02-15,Kopi Aren,13
2026-02-15,Kopi Pandan,1
2026-02-15,Signature Coffee,1
2026-02-16,Americano,6
2026-02-16,Butterscotch Coffee,2
2026-02-16,Capuccino,4
2026-02-16,Hazelnut Coffee,6
2026-02-16,Kopi Aren,17
2026-02-17,Americano,8
2026-02-17,Capuccino,5
2026-02-17,Hazelnut Coffee,1
2026-02-17,Kopi Aren,9
2026-02-17,Rum Coffee,1
2026-02-18,Americano,4
2026-02-18,Butterscotch Coffee,1
2026-02-18,Capuccino,1
2026-02-18,Espresso,1
2026-02-18,Kopi Aren,8
2026-02-18,Matcha Coffee,1
2026-02-19,Americano,4
2026-02-19,Avocado Coffee,1
2026-02-19,Butterscotch Coffee,1
2026-02-19,Capuccino,3
2026-02-19,Hazelnut Coffee,1
2026-02-19,Kopi Aren,1
2026-02-20,Americano,2
2026-02-20,Butterscotch Coffee,1
2026-02-20,Capuccino,7
2026-02-20,Hazelnut Coffee,1
2026-02-20,Kopi Aren,9
2026-02-20,Signature Coffee,1
2026-02-20,Strawberry Coffee,2
2026-02-21,Americano,7
2026-02-21,Avocado Coffee,1
2026-02-21,Butterscotch Coffee,1
2026-02-21,Capuccino,3
2026-02-21,Espresso,1
2026-02-21,Hazelnut Coffee,1
2026-02-21,Kopi Aren,4
2026-02-21,Rum Coffee,1
2026-02-21,Signature Coffee,2
2026-02-21,Strawberry Coffee,1
2026-02-22,Americano,3
2026-02-22,Avocado Coffee,1
2026-02-22,Butterscotch Coffee,3
2026-02-22,Capuccino,3
2026-02-22,Kopi Aren,7
2026-02-22,Signature Coffee,1
2026-02-23,Americano,6
2026-02-23,Avocado Coffee,2
2026-02-23,Butterscotch Coffee,7
2026-02-23,Capuccino,1
2026-02-23,Espresso,1
2026-02-23,Hazelnut Coffee,2
2026-02-23,Kopi Aren,11
2026-02-23,Signature Coffee,3
2026-02-24,Americano,3
2026-02-24,Avocado Coffee,1
2026-02-24,Kopi Aren,5
2026-02-24,Signature Coffee,1
2026-02-25,Americano,4
2026-02-25,Avocado Coffee,1
2026-02-25,Butterscotch Coffee,5
2026-02-25,Capuccino,4
2026-02-25,Hazelnut Coffee,1
2026-02-25,Kopi Aren,5
2026-02-26,Americano,7
2026-02-26,Butterscotch Coffee,1
2026-02-26,Capuccino,3
2026-02-26,Hazelnut Coffee,1
2026-02-26,Kopi Aren,6
2026-02-26,Rum Coffee,2
2026-02-27,Americano,9
2026-02-27,Butterscotch Coffee,5
2026-02-27,Capuccino,2
2026-02-27,Espresso,1
2026-02-27,Hazelnut Coffee,1
2026-02-27,Kopi Aren,8
2026-02-27,Kopi Pandan,1
2026-02-27,Signature Coffee,2
2026-02-28,Americano,3
2026-02-28,Butterscotch Coffee,5
2026-02-28,Capuccino,3
2026-02-28,Espresso,1
2026-02-28,Hazelnut Coffee,3
2026-02-28,Kopi Aren,5
2026-02-28,Signature Coffee,2
2026-03-01,Americano,11
2026-03-01,Butterscotch Coffee,3
2026-03-01,Capuccino,5
2026-03-01,Espresso,1
2026-03-01,Hazelnut Coffee,2
2026-03-01,Kopi Aren,13
2026-03-01,Kopi Pandan,1
2026-03-01,Matcha Coffee,2
2026-03-01,Rum Coffee,1
2026-03-01,Signature Coffee,3
2026-03-02,Americano,5
2026-03-02,Avocado Coffee,3
2026-03-02,Butterscotch Coffee,4
2026-03-02,Capuccino,2
2026-03-02,Kopi Aren,8
2026-03-02,Rum Coffee,1
2026-03-02,Signature Coffee,1
2026-03-03,Americano,2
2026-03-03,Butterscotch Coffee,1
2026-03-03,Capuccino,1
2026-03-03,Kopi Aren,3
2026-03-04,Americano,5
2026-03-04,Butterscotch Coffee,2
2026-03-04,Capuccino,1
2026-03-04,Espresso,1
2026-03-04,Kopi Aren,4
2026-03-04,Kopi Pandan,2
2026-03-04,Rum Coffee,1
2026-03-05,Americano,2
2026-03-05,Butterscotch Coffee,1
2026-03-05,Capuccino,2
2026-03-05,Espresso,1
2026-03-05,Hazelnut Coffee,2
2026-03-05,Kopi Aren,6
2026-03-05,Rum Coffee,2
2026-03-05,Signature Coffee,1
2026-03-06,Americano,3
2026-03-06,Capuccino,1
2026-03-06,Espresso,4
2026-03-06,Kopi Aren,6
2026-03-06,Kopi Pandan,1
2026-03-06,Rum Coffee,1
2026-03-07,Americano,4
2026-03-07,Avocado Coffee,1
2026-03-07,Butterscotch Coffee,2
2026-03-07,Capuccino,4
2026-03-07,Espresso,1
2026-03-07,Kopi Aren,10
2026-03-07,Rum Coffee,1
2026-03-07,Signature Coffee,1
2026-03-08,Americano,7
2026-03-08,Butterscotch Coffee,2
2026-03-08,Capuccino,6
2026-03-08,Hazelnut Coffee,1
2026-03-08,Kopi Aren,18
2026-03-08,Kopi Pandan,1
2026-03-08,Matcha Coffee,2
2026-03-08,Strawberry Coffee,1
2026-03-09,Americano,3
2026-03-09,Avocado Coffee,2
2026-03-09,Capuccino,1
2026-03-09,Espresso,1
2026-03-09,Kopi Aren,7
2026-03-09,Rum Coffee,1
2026-03-10,Americano,2
2026-03-10,Avocado Coffee,1
2026-03-10,Butterscotch Coffee,2
2026-03-10,Capuccino,5
2026-03-10,Hazelnut Coffee,6
2026-03-10,Kopi Aren,1
2026-03-11,Americano,1
2026-03-11,Capuccino,1
2026-03-11,Espresso,1
2026-03-11,Hazelnut Coffee,1
2026-03-11,Kopi Aren,7
2026-03-11,Signature Coffee,1
2026-03-12,Americano,1
2026-03-12,Butterscotch Coffee,2
2026-03-12,Capuccino,2
2026-03-12,Hazelnut Coffee,1
2026-03-12,Kopi Aren,9
2026-03-12,Matcha Coffee,1
2026-03-13,Americano,8
2026-03-13,Avocado Coffee,1
2026-03-13,Butterscotch Coffee,5
2026-03-13,Capuccino,2
2026-03-13,Espresso,2
2026-03-13,Hazelnut Coffee,4
2026-03-13,Kopi Aren,12
2026-03-13,Kopi Pandan,1
2026-03-13,Signature Coffee,1
2026-03-13,Strawberry Coffee,1
2026-03-14,Americano,4
2026-03-14,Avocado Coffee,1
2026-03-14,Butterscotch Coffee,1
2026-03-14,Capuccino,5
2026-03-14,Hazelnut Coffee,1
2026-03-14,Kopi Aren,11
2026-03-14,Kopi Pandan,1
2026-03-14,Matcha Coffee,4
2026-03-14,Rum Coffee,1
2026-03-14,Strawberry Coffee,1
2026-03-15,Americano,6
2026-03-15,Butterscotch Coffee,11
2026-03-15,Capuccino,8
2026-03-15,Hazelnut Coffee,4
2026-03-15,Kopi Aren,17
2026-03-15,Kopi Pandan,2
2026-03-15,Matcha Coffee,4
2026-03-15,Signature Coffee,1
2026-03-16,Americano,2
2026-03-16,Butterscotch Coffee,4
2026-03-16,Capuccino,5
2026-03-16,Hazelnut Coffee,1
2026-03-16,Kopi Aren,6
2026-03-16,Matcha Coffee,1
2026-03-16,Rum Coffee,2
2026-03-17,Americano,9
2026-03-17,Butterscotch Coffee,3
2026-03-17,Capuccino,4
2026-03-17,Hazelnut Coffee,1
2026-03-17,Kopi Aren,7
2026-03-17,Kopi Pandan,1
2026-03-17,Rum Coffee,2
2026-03-18,Americano,4
2026-03-18,Butterscotch Coffee,3
2026-03-18,Capuccino,1
2026-03-18,Hazelnut Coffee,1
2026-03-18,Kopi Aren,10
2026-03-18,Signature Coffee,1
2026-03-19,Americano,8
2026-03-19,Butterscotch Coffee,1
2026-03-19,Capuccino,6
2026-03-19,Espresso,1
2026-03-19,Kopi Aren,12
2026-03-20,Americano,4
2026-03-20,Butterscotch Coffee,1
2026-03-20,Capuccino,2
2026-03-20,Espresso,2
2026-03-20,Hazelnut Coffee,1
2026-03-20,Kopi Aren,11
2026-03-20,Kopi Pandan,1
2026-03-20,Rum Coffee,2
2026-03-20,Signature Coffee,1
2026-03-21,Americano,2
2026-03-21,Kopi Aren,1
2026-03-22,Americano,4
2026-03-22,Butterscotch Coffee,3
2026-03-22,Capuccino,9
2026-03-22,Espresso,2
2026-03-22,Hazelnut Coffee,9
2026-03-22,Kopi Aren,14
2026-03-22,Kopi Pandan,2
2026-03-22,Matcha Coffee,2
2026-03-22,Signature Coffee,2
2026-03-22,Strawberry Coffee,2
2026-03-23,Americano,1
2026-03-23,Avocado Coffee,2
2026-03-23,Capuccino,2
2026-03-23,Hazelnut Coffee,1
2026-03-23,Kopi Aren,9
2026-03-24,Americano,4
2026-03-24,Hazelnut Coffee,4
2026-03-24,Kopi Aren,4
2026-03-24,Signature Coffee,2
2026-03-25,Americano,7
2026-03-25,Avocado Coffee,2
2026-03-25,Butterscotch Coffee,2
2026-03-25,Espresso,1
2026-03-25,Hazelnut Coffee,2
2026-03-25,Kopi Aren,5
2026-03-25,Kopi Pandan,1
2026-03-25,Rum Coffee,2
2026-03-25,Signature Coffee,3
2026-03-25,Strawberry Coffee,1
2026-03-26,Americano,2
2026-03-26,Butterscotch Coffee,1
2026-03-26,Hazelnut Coffee,1
2026-03-26,Kopi Aren,4
2026-03-26,Signature Coffee,1
2026-03-27,Americano,2
2026-03-27,Butterscotch Coffee,1
2026-03-27,Capuccino,7
2026-03-27,Espresso,1
2026-03-27,Hazelnut Coffee,3
2026-03-27,Kopi Aren,13
2026-03-27,Matcha Coffee,1
2026-03-27,Rum Coffee,1
2026-03-27,Signature Coffee,3
2026-03-27,Strawberry Coffee,1
2026-03-28,Americano,2
2026-03-28,Avocado Coffee,1
2026-03-28,Capuccino,1
2026-03-28,Kopi Aren,10
2026-03-29,Americano,17
2026-03-29,Butterscotch Coffee,1
2026-03-29,Capuccino,1
2026-03-29,Espresso,2
2026-03-29,Hazelnut Coffee,3
2026-03-29,Kopi Aren,11
2026-03-30,Americano,5
2026-03-30,Avocado Coffee,1
2026-03-30,Butterscotch Coffee,4
2026-03-30,Capuccino,4
2026-03-30,Kopi Aren,8
2026-03-31,Americano,6
2026-03-31,Butterscotch Coffee,1
2026-03-31,Capuccino,3
2026-03-31,Hazelnut Coffee,1
2026-03-31,Kopi Aren,9
2026-03-31,Matcha Coffee,1
2026-03-31,Signature Coffee,3
2026-04-01,Americano,5
2026-04-01,Butterscotch Coffee,1
2026-04-01,Capuccino,1
2026-04-01,Espresso,1
2026-04-01,Kopi Aren,6
2026-04-01,Kopi Pandan,1
2026-04-01,Matcha Coffee,1
2026-04-01,Signature Coffee,2
2026-04-02,Americano,9
2026-04-02,Avocado Coffee,1
2026-04-02,Butterscotch Coffee,4
2026-04-02,Capuccino,1
2026-04-02,Espresso,1
2026-04-02,Hazelnut Coffee,1
2026-04-02,Kopi Aren,12
2026-04-02,Kopi Pandan,1
2026-04-02,Matcha Coffee,1
2026-04-02,Signature Coffee,2
2026-04-03,Americano,5
2026-04-03,Avocado Coffee,1
2026-04-03,Butterscotch Coffee,5
2026-04-03,Capuccino,2
2026-04-03,Hazelnut Coffee,1
2026-04-03,Kopi Aren,7
2026-04-03,Kopi Pandan,1
2026-04-03,Matcha Coffee,1
2026-04-03,Signature Coffee,1
2026-04-04,Americano,5
2026-04-04,Avocado Coffee,1
2026-04-04,Capuccino,5
2026-04-04,Hazelnut Coffee,1
2026-04-04,Kopi Aren,7
2026-04-04,Kopi Pandan,1
2026-04-04,Matcha Coffee,1
2026-04-04,Signature Coffee,1
2026-04-05,Americano,11
2026-04-05,Butterscotch Coffee,5
2026-04-05,Capuccino,2
2026-04-05,Espresso,1
2026-04-05,Hazelnut Coffee,2
2026-04-05,Kopi Aren,15
2026-04-05,Matcha Coffee,2
2026-04-05,Rum Coffee,3
2026-04-06,Americano,6
2026-04-06,Butterscotch Coffee,1
2026-04-06,Capuccino,2
2026-04-06,Espresso,2
2026-04-06,Hazelnut Coffee,1
2026-04-06,Kopi Aren,9
2026-04-06,Kopi Pandan,1
2026-04-07,Americano,1
2026-04-07,Kopi Aren,2
2026-04-07,Signature Coffee,1
2026-04-08,Americano,3
2026-04-08,Butterscotch Coffee,2
2026-04-08,Capuccino,3
2026-04-08,Espresso,2
2026-04-08,Kopi Aren,5
2026-04-08,Matcha Coffee,1
2026-04-09,Americano,1
2026-04-09,Butterscotch Coffee,3
2026-04-09,Espresso,1
2026-04-09,Hazelnut Coffee,2
2026-04-09,Kopi Aren,4
2026-04-09,Kopi Pandan,1
2026-04-09,Matcha Coffee,1
2026-04-09,Signature Coffee,2
2026-04-10,Capuccino,2
2026-04-10,Espresso,1
2026-04-10,Kopi Aren,8
2026-04-10,Matcha Coffee,1
2026-04-10,Signature Coffee,2
